id,categories,price (CHF),latitude,longitude,city,living_space (m2),num_rooms,floor,num_floors,year_built,is_new_building,is_old_building,year_last_renovated,street,postal_code
4001454523,['ATTIC_FLAT'],4790.0,47.554655341275,7.610896661991,Basel,,4.0,5.0,,2024.0,,,,Zürcherstrasse 91,4052
4001350089,"['APARTMENT', 'FLAT']",2550.0,47.551264341271,7.584628661991,Basel,87.0,4.5,3.0,,,,,,Rümelinbachweg 15,4054
4001335103,"['APARTMENT', 'FLAT']",5660.0,47.554184341271,7.591684661999,Basel,170.0,4.5,3.0,,1897.0,,,,"Freie Strasse 88, Barfüssergasse 3",4051
4001264446,"['APARTMENT', 'FLAT']",3260.0,47.555965341271,7.575903661996,Basel,130.0,4.5,1.0,,,,,,Spalenring 123,4055
4001223714,"['APARTMENT', 'FLAT']",4940.0,47.554184341271,7.591684661999,Basel,140.0,4.5,2.0,,1897.0,,,,"Freie Strasse 88, Barfüssergasse 3",4051
4000610225,"['APARTMENT', 'FLAT']",2500.0,47.556715341278,7.587984661998,Basel,62.0,3.5,5.0,,1948.0,,,2019.0,Grünpfahlgasse 4,4051
4001799174,"['APARTMENT', 'FLAT']",3400.0,47.551815341271,7.579258661997,Basel,97.0,3.5,1.0,,,,,,Steinenring 25,4051
4001764571,"['APARTMENT', 'FLAT']",2550.0,47.569368341278,7.597535661993,Basel,69.0,3.5,1.0,3.0,2024.0,,,2024.0,Ackerstrasse 38,4057
4001764568,"['APARTMENT', 'FLAT']",2550.0,47.569368341278,7.597535661993,Basel,69.0,3.5,3.0,3.0,2024.0,,,2024.0,Ackerstrasse 38,4057
4001763131,"['APARTMENT', 'FLAT']",2550.0,47.569368341278,7.597535661993,Basel,69.0,3.5,1.0,3.0,2024.0,,,2024.0,Ackerstrasse 38,4057
4001823814,"['APARTMENT', 'FLAT']",1400.0,47.556395341274,7.587873661995,Basel,29.0,2.0,2.0,,1859.0,,True,,Gerbergässlein 8,4051
4001823225,"['APARTMENT', 'FLAT']",2410.0,47.536014341272,7.601978661995,Basel,84.0,4.5,8.0,,,,,,Hechtliacker 44,4053
4001816574,['APARTMENT'],3560.0,47.538644341274,7.594830661997,Basel,55.0,3.0,3.0,,,,,,Gundeldingerrain 8,4053
4001799619,"['APARTMENT', 'FLAT']",2070.0,47.552294341272,7.584386661997,Basel,59.0,3.5,,,,,,2024.0,Auberg 15,4051
4001794273,"['APARTMENT', 'FLAT']",2510.0,47.559304341275,7.576725661994,Basel,,4.5,2.0,,,,,,Pilgerstr. 14,4055
4001794271,"['APARTMENT', 'FLAT']",2500.0,47.554288341278,7.575213661997,Basel,83.0,4.5,3.0,,,,,,Rudolfstr. 39,4054
4001793206,"['APARTMENT', 'FLAT']",2370.0,47.564818341275,7.592729661999,Basel,78.0,3.5,4.0,4.0,,,,,Claragraben 138,4057
4001792843,"['APARTMENT', 'FLAT']",3730.0,47.550835341277,7.607380661992,Basel,140.0,5.0,2.0,1.0,1972.0,,,2017.0,Rennweg 51,4052
4001789379,"['APARTMENT', 'SINGLE_ROOM']",1260.0,47.566974341277,7.575563661996,Basel,12.0,2.0,5.0,,,,,,Davidsbodenstrasse 62,4056
4001788511,"['APARTMENT', 'FLAT']",1340.0,47.564498341271,7.590639661999,Basel,34.0,2.0,5.0,,,,,2023.0,Florastrasse 11,4057
4001770692,"['APARTMENT', 'FLAT']",2460.0,47.542904341274,7.588700661991,Basel,73.0,4.0,4.0,,,,,2020.0,Winkelriedplatz 9,4053
4001770578,"['APARTMENT', 'FLAT']",2590.0,47.570126341276,7.594856661991,Basel,86.0,4.0,2.0,,,,,2018.0,Markgräflerstrasse 71,4057
4001765685,"['APARTMENT', 'FLAT']",2030.0,47.564094341273,7.590594661995,Basel,60.0,3.0,3.0,,,,,,Klingentalgraben 31,4057
4001764558,"['APARTMENT', 'FLAT']",2300.0,47.568504341273,7.591125661997,Basel,84.0,4.5,1.0,,,,,,Bläsiring 88,4057
4001762808,"['APARTMENT', 'FLAT']",3320.0,47.566654341279,7.569269661996,Basel,102.0,4.0,1.0,1.0,1972.0,,,,Glaserbergstrasse 25,4056
4001751042,"['APARTMENT', 'FLAT']",2100.0,47.579974341271,7.590005661994,Basel,51.0,3.5,1.0,,,,,,Giessliweg 60,4057
4001748967,"['APARTMENT', 'FLAT']",2520.0,47.556624341273,7.587428661995,Basel,70.0,2.0,2.0,,,,,2022.0,Rümelinsplatz 7,4001
4001745125,['APARTMENT'],2610.0,47.565664341272,7.575673661995,Basel,78.0,4.0,1.0,,,,True,,Am Krayenrain 8,4056
4001744791,"['APARTMENT', 'FLAT']",2460.0,47.568988341279,7.597034661991,Basel,77.0,4.5,4.0,,,,,,Holderstrasse 12,4057
4001728920,"['HOUSE', 'SINGLE_HOUSE']",6510.0,47.531378341271,7.584546661994,Basel,180.0,6.5,,3.0,2001.0,,,,Friedrich Oser-Strasse 20,4059
4001727841,"['APARTMENT', 'FLAT']",2190.0,47.565203341271,7.589143661996,Basel,61.0,4.0,,1.0,,,,,Breisacherstrasse 39,4057
4001725883,"['APARTMENT', 'FLAT']",2300.0,47.559489341271,7.577049661995,Basel,75.0,3.5,1.0,,,,,,Pilgerstr. 10,4055
4001708477,"['APARTMENT', 'FLAT']",2460.0,47.576144341272,7.589644661995,Basel,77.0,4.5,5.0,,,,,,Holderstrasse 12,4057
4001704756,"['APARTMENT', 'FLAT']",2330.0,47.581100341272,7.591438661999,Basel,78.0,3.5,4.0,,,,,2022.0,Kleinhüningerstrasse 207,4057
4001682000,"['APARTMENT', 'FLAT']",1710.0,47.568988341279,7.597034661991,Basel,34.0,2.0,2.0,,,,,,Florastrasse 11,4057
4001681519,"['APARTMENT', 'FLAT']",2060.0,47.579933341277,7.590104661998,Basel,52.0,2.5,,,,,,,Giessliweg 62,4057
4001650969,['APARTMENT'],3100.0,47.556064341271,7.589179661991,Basel,,3.0,6.0,6.0,1972.0,,,,Pfluggässlein 14,4001
4001609034,"['APARTMENT', 'FLAT']",3490.0,47.570898341271,7.573790661991,Basel,130.0,4.5,5.0,,2008.0,,,,Voltastrasse 123,4056
4001608953,"['APARTMENT', 'FLAT']",2720.0,47.561454341278,7.592576661996,Basel,85.0,3.5,5.0,,1930.0,,,,Greifengasse 21,4058
4001598404,['APARTMENT'],2650.0,47.580084341271,7.590864661996,Basel,107.0,4.0,5.0,6.0,,,,,Kleinhüningerstrasse 179,4057
4001590096,"['HOUSE', 'ROW_HOUSE']",4520.0,47.545116341278,7.556868661995,Basel,113.0,5.0,,2.0,1928.0,,,,In den Ziegelhöfen 164,4054
4001589106,"['APARTMENT', 'FLAT']",1890.0,47.570814341275,7.574697661996,Basel,65.0,3.5,3.0,,,,,,Hüningerstrasse 18,4056
4001584933,"['APARTMENT', 'FLAT']",2300.0,47.545344341277,7.614654661992,Basel,85.0,4.0,10.0,,,,,,Prattelerstr. 11,4052
4001584931,"['APARTMENT', 'FLAT']",2240.0,47.545344341277,7.614654661992,Basel,85.0,4.0,8.0,,,,,,Prattelerstr. 11,4052
4001572376,['APARTMENT'],2330.0,47.559363341279,7.569453661997,Basel,78.0,4.0,1.0,5.0,1969.0,,,2024.0,Rufacherstrasse 58,4055
4001557794,"['APARTMENT', 'FLAT']",2160.0,47.564700341276,7.561945661991,Basel,87.0,4.0,3.0,,,,,2018.0,Markircherstrasse 43,4055
4001538731,"['APARTMENT', 'FLAT']",2640.0,47.569368341278,7.597535661993,Basel,75.0,4.5,7.0,,,,,,Kleinhüningerstrasse 92,4057
4001538705,"['APARTMENT', 'FLAT']",2580.0,47.576650341272,7.589547661996,Basel,75.0,4.5,6.0,,,,,2022.0,Kleinhüningerstrasse 92,4057
4001244528,"['APARTMENT', 'FLAT']",2300.0,47.541574341271,7.589570661991,Basel,69.0,4.5,3.0,,1907.0,,,,Pfeffingerstrasse 103,4053
4001244523,"['APARTMENT', 'FLAT']",2300.0,47.541574341271,7.589570661991,Basel,80.0,4.5,1.0,,1907.0,,,,Pfeffingerstrasse 103,4053
4001209580,"['APARTMENT', 'FLAT']",2180.0,47.544654341271,7.620556661999,Basel,84.0,4.0,4.0,,,,,,Lehenmattstrasse 320,4052
4001183375,"['APARTMENT', 'DUPLEX']",6140.0,47.553474341272,7.601727661992,Basel,200.0,6.0,3.0,,1895.0,,,,St. Alban-Vorstadt 104,4052
3002439245,"['APARTMENT', 'STUDIO']",3340.0,47.547304341272,7.593817661999,Basel,28.0,,,,,,,,55 Nauenstrasse,4052
4001823812,"['APARTMENT', 'FLAT']",1890.0,47.568509341271,7.591897661997,Basel,52.0,3.5,1.0,,,,,,Bläsiring 104,4057
4001823594,"['APARTMENT', 'FLAT']",2430.0,47.564714341278,7.594404661998,Basel,84.0,4.5,6.0,,,,,,Sperrstrasse 40,4057
4001823274,"['APARTMENT', 'FLAT']",4660.0,47.550804341271,7.599934661998,Basel,180.0,5.5,1.0,,1958.0,,,,Lange Gasse 32,4052
4001822272,"['APARTMENT', 'FLAT']",1640.0,47.569434341271,7.594260661999,Basel,67.0,3.0,1.0,,,,,,Amerbachstrasse 59,4057
4001821055,"['APARTMENT', 'FLAT']",2500.0,47.570594341276,7.611033661999,Basel,92.0,4.5,,,1951.0,,,,Schorenweg 22,4058
4001820942,['APARTMENT'],1980.0,47.560564341277,7.599249661997,Basel,,3.0,2.0,,1972.0,,,,Klingnaustrasse 28,4058
4001819854,"['APARTMENT', 'FLAT']",1570.0,47.558903341271,7.567550661991,Basel,69.0,3.0,3.0,,1908.0,,,,St. Galler-Ring 29,4055
4001818256,['APARTMENT'],1130.0,47.546354341279,7.606484661993,Basel,,3.0,3.0,,,,,,Sankt Alban-Ring 274,4052
4001814853,"['HOUSE', 'VILLA']",16450.0,47.553728341279,7.586079661991,Basel,560.0,12.0,,,1908.0,,,,,4051
4001813022,"['APARTMENT', 'FLAT']",1690.0,47.545834341276,7.601873661997,Basel,46.0,2.0,2.0,,,,,,St. Jakobs-Strasse 108,4052
4001812626,"['APARTMENT', 'FLAT']",2030.0,47.543874341275,7.619583661991,Basel,70.0,4.0,3.0,,1954.0,,,,Lehenmattstr. 344,4052
4001809315,"['APARTMENT', 'FLAT']",3700.0,47.552084341278,7.581545661993,Basel,,3.5,,4.0,2022.0,,,,Feierabendstrasse 29,4051
4001807848,"['APARTMENT', 'FLAT']",4790.0,47.550919341274,7.600089661996,Basel,180.0,6.0,3.0,,1958.0,,,,Lange Gasse 34,4052
4001807311,"['APARTMENT', 'FLAT']",2010.0,47.567155341277,7.595053661994,Basel,46.0,3.0,4.0,,,,,,Hammerstrasse 129,4057
4001799598,"['APARTMENT', 'FLAT']",1660.0,47.544614341271,7.589607661991,Basel,43.0,2.0,4.0,,1968.0,,,,Güterstrasse 144,4053
4001794443,"['APARTMENT', 'FLAT']",5100.0,47.549547341271,7.587668661996,Basel,130.0,4.0,11.0,,2011.0,,,,Steinentorberg 18,4051
4001794439,"['APARTMENT', 'FLAT']",1850.0,47.542078341276,7.601253661997,Basel,63.0,3.5,3.0,,1901.0,,True,1988.0,Delsbergerallee 1,4053
4001794289,"['APARTMENT', 'FLAT']",2500.0,47.542640341272,7.591624661991,Basel,87.0,4.0,5.0,,1986.0,,,,Dornacherstrasse 149,4053
4001793330,"['APARTMENT', 'FLAT']",2900.0,47.564704341271,7.602668661996,Basel,80.0,3.5,4.0,,2018.0,,,,Rosentalstr. 17,4058
4001793314,"['APARTMENT', 'FLAT']",2410.0,47.560738341273,7.595660661992,Basel,95.0,3.5,4.0,5.0,1928.0,,,2000.0,Claragraben 45,4058
4001792239,"['APARTMENT', 'FLAT']",2890.0,47.542504341273,7.597305661993,Basel,95.0,4.5,5.0,,2003.0,True,,,Tellstr. 66,4053
4001788813,"['APARTMENT', 'FLAT']",1910.0,47.539634341275,7.602429661994,Basel,,3.5,3.0,,,,,,Reinacherstrasse 68,4053
4001786129,"['APARTMENT', 'FLAT']",,47.567177341271,7.587056661996,Basel,,3.5,,,,,,2024.0,Oetlingerstrasse 2,4057
4001786128,"['APARTMENT', 'FLAT']",,47.567177341271,7.587056661996,Basel,,2.5,,,,,,2024.0,Oetlingerstrasse 2,4057
4001785868,"['APARTMENT', 'FLAT']",1890.0,47.570804341274,7.575387661997,Basel,70.0,3.0,2.0,,,,,,Voltastrasse 99,4056
4001781279,"['APARTMENT', 'FLAT']",1390.0,47.562080341272,7.567764661996,Basel,37.0,2.0,1.0,,1973.0,,True,,Hegenheimerstrasse 106,4055
4001781268,"['APARTMENT', 'FLAT']",2170.0,47.564935341272,7.595653661993,Basel,75.0,4.0,1.0,,1959.0,,True,1995.0,Hammerstrasse 100,4057
4001780535,"['APARTMENT', 'FLAT']",3190.0,47.550154341275,7.598919661994,Basel,110.0,5.0,2.0,,1961.0,,,1996.0,Lange Gasse 24,4052
4001772971,"['APARTMENT', 'FLAT']",1620.0,47.540744341278,7.594663661997,Basel,54.0,3.5,1.0,,1968.0,True,,2000.0,J.J. Balmer-Strasse 6,4053
4001768837,"['APARTMENT', 'FLAT']",2810.0,47.539977341271,7.594349661997,Basel,100.0,5.5,1.0,,,,,,Achilles-Bischoff-Strasse 6,4053
4001766125,"['APARTMENT', 'FLAT']",2740.0,47.543785341276,7.592340661994,Basel,87.0,4.0,4.0,,1952.0,,,1982.0,Güterstr. 177,4053
4001756758,"['APARTMENT', 'FLAT']",2270.0,47.568655341273,7.568858661998,Basel,79.0,4.0,3.0,,,,,,Lachenstrasse 14,4056
4001753252,"['APARTMENT', 'FLAT']",3670.0,47.561254341275,7.565574661994,basel,95.0,5.0,7.0,,2022.0,,,,,4055
4001753060,"['APARTMENT', 'FLAT']",3080.0,47.570594341276,7.611033661999,Basel,94.0,4.5,12.0,,1951.0,,,,Schorenweg 22,4058
4001750273,"['APARTMENT', 'FLAT']",1770.0,47.552344341271,7.617914661997,Basel,57.0,3.0,2.0,,,,,,Lehenmattstrasse 123,4052
4001749918,"['APARTMENT', 'FLAT']",1900.0,47.562074341276,7.569947661997,Basel,57.0,3.5,2.0,,1970.0,,,1999.0,Strassburgerallee 75,4055
4001748080,"['APARTMENT', 'FLAT']",2070.0,47.570164341272,7.590739661993,Basel,72.0,3.0,4.0,,,,,,Markgräflerstrasse 1,4057
4001747489,"['APARTMENT', 'FLAT']",2530.0,47.544654341271,7.582459661992,Basel,97.0,4.0,1.0,,,,,2014.0,Margarethenstrasse 87,4053
4001746841,"['APARTMENT', 'FLAT']",2500.0,47.569234341277,7.579186661999,Basel,,4.5,5.0,,,,,,Elsässerstrasse 55,4056
4001746546,"['APARTMENT', 'FLAT']",2670.0,47.584274341274,7.592814661995,Basel,100.0,3.5,4.0,,,,,,Dorfstrasse 48,4057
4001737757,"['APARTMENT', 'FLAT']",2530.0,47.544654341271,7.582459661992,Basel,97.0,4.0,2.0,,,,,2014.0,Margarethenstrasse 87,4053
4001735209,"['APARTMENT', 'FLAT']",1550.0,47.585490341277,7.593333661994,Basel,43.0,2.0,-1.0,,,,,,Hiltalingerstrasse 5A,4057
4001734307,"['APARTMENT', 'FLAT']",1990.0,47.550036341279,7.621309661991,Basel,86.0,4.0,2.0,,,,,,Lehenmattstrasse 195,4052
4001730854,"['APARTMENT', 'FLAT']",2360.0,47.556164341274,7.575288661994,Basel,78.0,4.0,2.0,5.0,,,,2008.0,Spalenring 120,4055
4001724476,"['APARTMENT', 'FLAT']",5940.0,47.554184341271,7.591684661999,Basel,220.0,3.5,4.0,,1897.0,,,,"Freie Strasse 88, Barfüssergasse 3",4051
4001718451,"['APARTMENT', 'FLAT']",2350.0,47.572824341274,7.577624661996,Basel,102.0,3.5,1.0,4.0,1905.0,,,,Kraftstrasse 16,4056
4001713192,"['APARTMENT', 'FLAT']",2410.0,47.562334341276,7.590753661996,Basel,75.0,3.0,1.0,,1988.0,,,,Klingental 1,4058
4001705536,"['APARTMENT', 'FLAT']",1810.0,47.540044341277,7.594113661995,Basel,52.0,3.5,3.0,,,,,,Achilles-Bischoff-Strasse 4,4053
4001696345,"['APARTMENT', 'FLAT']",2170.0,47.540763341274,7.596346661998,Basel,,3.0,3.0,,,,,,Dornacherstrasse 246,4053
4001695011,"['APARTMENT', 'STUDIO']",1470.0,47.567655341275,7.597336661999,Basel,32.0,2.0,2.0,,,,,,Riehenring 141,4058
4001689626,"['APARTMENT', 'FLAT']",2390.0,47.578815341271,7.595924661997,Basel,51.0,3.0,,,2022.0,,,2024.0,Badenstrasse 1,4057
4001682466,"['APARTMENT', 'FLAT']",2700.0,47.571974341275,7.611615661998,Basel,92.0,4.5,7.0,8.0,1972.0,,,2010.0,Schorenweg 40,4058
4001682356,"['APARTMENT', 'FLAT']",2570.0,47.568444341276,7.612007661994,Basel,105.0,5.5,1.0,,1970.0,,True,2010.0,Säckingerstr. 20,4058
4001669807,"['APARTMENT', 'FLAT']",2020.0,47.565154341278,7.574464661992,Basel,72.0,4.0,1.0,,1966.0,,,,Kannenfeldplatz 2,4056
4001669478,"['APARTMENT', 'FLAT']",2210.0,47.569683341278,7.568404661991,Basel,81.0,4.0,1.0,,1957.0,,True,,Gustav Wenk-Str. 13,4056
4001669161,"['APARTMENT', 'FLAT']",2060.0,47.560376341278,7.576967661997,Basel,78.0,4.0,,,1959.0,,True,2005.0,Missionsstrasse 40,4055
4001668989,"['APARTMENT', 'FLAT']",2170.0,47.565084341278,7.595703661998,Basel,75.0,4.0,1.0,,1959.0,,True,1995.0,Hammerstrasse 100A,4057
4001668379,"['APARTMENT', 'FLAT']",2650.0,47.546084341271,7.601459661996,Basel,85.0,3.5,2.0,,1984.0,,,2018.0,St. Jakobsstr. 96,4052
4001668171,"['APARTMENT', 'FLAT']",2530.0,47.546465341274,7.568295661997,Basel,89.0,4.0,3.0,,1956.0,,True,2004.0,Laupenring 15,4054
4001668170,"['APARTMENT', 'FLAT']",2580.0,47.545910341271,7.568060661994,Basel,89.0,4.0,1.0,,1956.0,,True,2004.0,Holeestr. 116,4054
4001668167,"['APARTMENT', 'FLAT']",2600.0,47.545734341272,7.568903661996,Basel,95.0,4.0,1.0,,1956.0,,True,2004.0,Holeestr. 108,4054
4001667502,"['APARTMENT', 'FLAT']",2940.0,47.550669341271,7.591066661994,Basel,105.0,3.5,2.0,,1978.0,,,,Elisabethenstrasse 43,4051
4001629643,"['APARTMENT', 'FLAT']",2600.0,47.548714341274,7.622165661991,Basel,80.0,4.0,2.0,,1953.0,,,,Birsstrasse 176,4052
4001575433,"['APARTMENT', 'FLAT']",3870.0,47.551054341277,7.606229661997,Basel,130.0,4.0,2.0,,1953.0,,,1998.0,Rennweg 25,4052
4001575419,"['APARTMENT', 'FLAT']",2660.0,47.543785341276,7.592340661994,Basel,87.0,4.0,2.0,,1952.0,,,1982.0,Güterstr. 177,4053
4001536522,"['APARTMENT', 'FLAT']",2380.0,47.568565341276,7.601353661994,Basel,80.0,4.5,5.0,,1981.0,,,,Erlenstrasse 50,4058
4001510165,"['APARTMENT', 'FLAT']",1740.0,47.539554341278,7.602796661992,Basel,42.0,2.5,2.0,,,,,,Reinacherstrasse 68,4053
4001477689,"['APARTMENT', 'FLAT']",2390.0,47.563844341278,7.577096661998,Basel,72.0,4.0,6.0,,,,,,St. Johanns-Ring 79,4056
4001414009,"['APARTMENT', 'FLAT']",2530.0,47.553403341273,7.573420661999,Basel,101.0,4.0,1.0,,1961.0,,,,Weiherweg 78,4054
4001391683,"['APARTMENT', 'STUDIO']",1470.0,47.567655341275,7.597336661999,Basel,32.0,2.0,1.0,,,,,,Riehenring 141,4058
4001391595,"['APARTMENT', 'FLAT']",6580.0,47.558430341276,7.587795661992,Basel,190.0,5.0,5.0,,1910.0,,,2013.0,Marktplatz 18,4051
4001387299,"['APARTMENT', 'FLAT']",2100.0,47.555994341276,7.575814661995,Basel,65.0,3.5,2.0,,,,,,Spalenring 123,4055
4001381692,"['APARTMENT', 'FLAT']",2490.0,47.559885341275,7.615114661998,Basel,86.0,4.0,2.0,,,,,,Eisenbahnweg 10,4058
4001373764,"['HOUSE', 'VILLA']",10960.0,47.550010341271,7.610058661999,Basel,380.0,8.5,,,1900.0,,,2022.0,Rennweg 86,4052
4001308159,"['APARTMENT', 'FLAT']",1990.0,47.561804341273,7.579163661991,Basel,69.0,3.0,1.0,,1954.0,,,,Hebelstrasse 65,4056
4000773762,"['APARTMENT', 'FLAT']",2630.0,47.554085341279,7.571003661997,Basel,71.0,3.0,,,1979.0,,,,Herrengrabenweg 64,4054
4000769027,"['APARTMENT', 'FLAT']",2440.0,47.554085341279,7.571003661997,Basel,67.0,3.5,3.0,,1979.0,,,,Herrengrabenweg 64,4054
4001811963,"['APARTMENT', 'FLAT']",3380.0,47.570248341271,7.594920661998,Basel,83.0,4.5,1.0,,2025.0,True,,,Hammerstrasse 189,4057
4001800300,['APARTMENT'],1530.0,47.579044341271,7.590804661992,Basel,57.0,3.5,2.0,,,,,,Kleinhüningerstrasse 160,4057
4001800296,"['APARTMENT', 'FLAT']",2430.0,47.569553341277,7.596419661997,Basel,79.0,4.0,1.0,,,,,,Amerbachstrasse 89,4057
4001770563,"['APARTMENT', 'ATTIC_FLAT']",9930.0,47.564598341273,7.587910661991,Basel,240.0,6.5,7.0,,,,,,Unterer Rheinweg 50,4057
4001764135,"['APARTMENT', 'FLAT']",4040.0,47.550005341272,7.573213661996,Basel,95.0,4.5,1.0,,,,,2024.0,Kluserstrasse 10,4054
4001756286,"['APARTMENT', 'FLAT']",1900.0,47.555114341276,7.564979661998,Basel,73.0,4.0,,,1928.0,,True,2016.0,Morgartenring 70,4054
4001755078,"['APARTMENT', 'LOFT']",4090.0,47.537444341276,7.608516661999,Basel,130.0,2.5,3.0,,2022.0,,,2023.0,Münchensteinerstrasse 117,4053
4001749134,"['APARTMENT', 'FLAT']",1800.0,47.579240341271,7.593723661996,Basel,84.0,4.0,1.0,,1927.0,,True,2023.0,Wiesendamm 52,4057
4001683988,"['APARTMENT', 'STUDIO']",1860.0,47.546225341271,7.613019661995,Basel,56.0,2.0,1.0,,2022.0,,,,Singerweg 2,4052
4001678115,"['APARTMENT', 'FLAT']",4620.0,47.560214341271,7.615044661991,Basel,170.0,5.0,4.0,,,,,2023.0,Eisenbahnweg,4058
4001664599,"['APARTMENT', 'FLAT']",3540.0,47.537385341277,7.608473661999,Basel,104.0,4.5,4.0,,2023.0,,,,Münchensteinerstrasse 117,4053
4001824130,"['APARTMENT', 'STUDIO']",1200.0,47.576974341279,7.589730661996,Basel,42.0,2.0,,,2024.0,,,,Kleinhüningerstrasse 92,4057
4001824071,"['APARTMENT', 'FLAT']",1490.0,47.569124341276,7.604113661996,Basel,51.0,2.5,,,1999.0,,,,Erlenstrasse 80a,4058
4001823181,"['APARTMENT', 'FLAT']",4090.0,47.552294341275,7.588845661991,Basel,170.0,4.0,5.0,,,,,,Birsig-Parkplatz 40,4051
4001822299,['HOBBY_ROOM'],340.0,47.554834341274,7.583003661998,Basel,17.0,2.0,3.0,,,,,,Leimenstrasse 18,4051
4001822218,"['APARTMENT', 'FLAT']",1340.0,47.543188341274,7.590926661997,Basel,36.0,2.0,1.0,,,,,,Pfeffingerstrasse 69,4053
4001819846,"['APARTMENT', 'FLAT']",2350.0,47.553614341277,7.586565661991,Basel,75.0,3.5,2.0,,,,,,Kanonengasse 18,4051
4001803619,['HOBBY_ROOM'],340.0,47.554834341274,7.583003661998,Basel,17.0,2.0,1.0,,,,,,Leimenstrasse 18,4051
4001788525,"['APARTMENT', 'FLAT']",1210.0,47.564494341275,7.590658661998,Basel,34.0,2.0,5.0,,,,,,Florastrasse 11,4057
4001785547,"['APARTMENT', 'FLAT']",2260.0,47.545354341274,7.592049661997,Basel,64.0,3.0,3.0,,,,,,Hochstr. 8,4053
4001783373,"['APARTMENT', 'FLAT']",2060.0,47.579933341277,7.590104661998,Basel,53.0,2.5,1.0,,2022.0,,,,Giessliweg 62,4057
4001767526,"['APARTMENT', 'FLAT']",2520.0,47.560147341271,7.611818661998,Basel,97.0,4.0,2.0,,,,,,Schwarzwaldallee 14,4058
4001763987,"['APARTMENT', 'FLAT']",1260.0,47.576094341272,7.589847661996,Basel,29.0,2.0,2.0,,,,,,Holderstrasse 14,4057
4001762354,"['APARTMENT', 'FLAT']",5450.0,47.538794341275,7.585877661999,Basel,170.0,6.5,,,,,True,,Unterer Batterieweg 113,4059
4001758194,"['APARTMENT', 'FLAT']",2470.0,47.567994341276,7.595474661992,Basel,75.0,4.0,4.0,,,,,,Oetlingerstrasse 171,4057
4001755410,"['APARTMENT', 'DUPLEX']",4550.0,47.554606341278,7.588693661992,Basel,130.0,5.0,,,,,,2020.0,Barfüsslerplatz 14,4051
4001755385,"['APARTMENT', 'FLAT']",1260.0,47.576144341272,7.589644661995,Basel,29.0,2.0,2.0,,,,,,Holderstrasse 12,4057
4001745409,"['APARTMENT', 'FLAT']",4310.0,47.565734341277,7.575606661996,Basel,130.0,4.5,5.0,,1946.0,True,True,,Am Krayenrain 8,4056
4001745312,"['APARTMENT', 'FLAT']",1480.0,47.559508341275,7.593676661995,Basel,35.0,2.0,4.0,,1976.0,,,,Utengasse 44,4058
4001734329,"['APARTMENT', 'FLAT']",2750.0,47.551545341279,7.585286661993,Basel,93.0,2.5,1.0,,,,,,Rümelinbachweg 10,4054
4001696664,"['APARTMENT', 'FLAT']",2910.0,47.563925341276,7.582344661993,Basel,100.0,4.5,5.0,,1957.0,,,,Spitalstrasse 40,4056
4001681454,"['APARTMENT', 'FLAT']",1770.0,47.579974341271,7.590005661994,Basel,46.0,2.5,,,,,,,Giessliweg 62,4057
4001656059,"['APARTMENT', 'FLAT']",1170.0,47.560115341271,7.577374661991,Basel,26.0,2.0,,,1987.0,,True,2020.0,Missionsstrasse 34,4055
4001539032,"['APARTMENT', 'FLAT']",2370.0,47.569368341278,7.597535661993,Basel,77.0,4.5,2.0,,,,,2018.0,Inselstrasse 76,4057
4001525077,"['APARTMENT', 'FLAT']",2530.0,47.567914341276,7.594533661992,Basel,73.0,4.0,3.0,,1896.0,,,2019.0,Oetlingerstrasse 161,4057
4001489180,"['APARTMENT', 'FLAT']",2840.0,47.582916341275,7.593415661992,Basel,75.0,4.5,6.0,,,,,2024.0,Kleinhüningeranlage 17,4057
4001489153,"['APARTMENT', 'FLAT']",2570.0,47.582916341275,7.593415661992,Basel,81.0,4.5,1.0,,,,,2024.0,Kleinhüningeranlage 17,4057
4001489152,"['APARTMENT', 'FLAT']",1950.0,47.582916341275,7.593415661992,Basel,45.0,3.5,,,,,,2024.0,Kleinhüningeranlage 17,4057
4001465477,"['APARTMENT', 'FLAT']",1480.0,47.559508341275,7.593676661995,Basel,35.0,2.0,,,1976.0,,,,Utengasse 44,4058
4001456561,"['APARTMENT', 'FLAT']",3470.0,47.569966341274,7.599214661993,Basel,103.0,4.5,5.0,,,,,,Max Kämpf-Platz 1,4058
4001454752,"['APARTMENT', 'FLAT']",2300.0,47.576144341272,7.589644661995,Basel,77.0,4.5,1.0,,,,,,Holderstrasse 12,4057
4001389494,"['APARTMENT', 'FLAT']",2600.0,47.567898341274,7.610536661995,Basel,61.0,3.5,,,2020.0,True,,,An der hohlen Gasse 14,4058
4001375920,"['APARTMENT', 'FLAT']",2410.0,47.576827341271,7.592104661999,Basel,95.0,4.5,4.0,,,,,,Färberstrasse 1,4057
4001235338,"['APARTMENT', 'FLAT']",2150.0,47.579933341277,7.590104661998,Basel,54.0,2.5,,,,,,,Giessliweg 62,4057
4001190480,"['APARTMENT', 'FLAT']",4040.0,47.547464341279,7.574086661995,Basel,80.0,4.5,2.0,,,,,,Schalerstrasse 39,4054
3002450587,"['APARTMENT', 'STUDIO']",3750.0,47.547304341272,7.593817661999,Basel,36.0,,,,,,,,55 Nauenstrasse,4052
